ImageId,Label
8594,6
8622,6
8624,6
8638,6
8648,6
8665,6
8678,6
8690,6
8694,6
8712,6
8719,6
8722,6
8724,6
8769,6
8771,6
8786,6
8788,6
8797,6
8810,6
8820,6
8824,6
8844,6
8864,6
8876,6
8882,6
8883,6
8887,6
8892,6
8896,6
8916,6
8926,6
8947,6
8950,6
8960,6
8966,6
8967,6
8975,6
8980,6
8983,6
9003,6
9004,6
9005,6
9012,6
9013,6
9014,6
9028,6
9034,6
9035,6
9072,6
9076,6
9117,6
9123,6
9126,6
9132,6
9153,6
9193,6
9197,6
9198,6
9202,6
9204,6
9209,6
9219,6
9228,6
9230,6
9233,6
9236,6
9253,6
9254,6
9264,6
9265,6
9267,6
9269,6
9270,6
9299,6
9303,6
9305,6
9310,6
9320,6
9341,6
9343,6
9346,6
9347,6
9351,6
9370,6
9376,6
9377,6
9412,6
9425,6
9426,6
9431,6
9436,6
9451,6
9453,6
9473,6
9477,6
9492,6
9494,6
9513,6
9530,6
9535,6
9541,6
9548,6
9560,6
9570,6
9624,6
9634,6
9656,6
9674,6
9681,6
9682,6
9683,6
9687,6
9692,6
9698,6
9714,6
9718,6
9720,6
9731,6
9738,6
9749,6
9750,6
9791,6
9792,6
9793,6
9797,6
9799,6
9810,6
9811,6
9813,6
9815,6
9816,6
9821,6
9861,6
9869,6
9871,6
9885,6
9891,6
9894,6
9897,6
9905,6
9909,6
9923,6
9929,6
9931,6
9958,6
9959,6
9974,6
7,7
19,7
30,7
48,7
49,7
51,7
77,7
103,7
104,7
117,7
118,7
121,7
127,7
133,7
137,7
139,7
157,7
173,7
174,7
207,7
209,7
224,7
227,7
238,7
243,7
255,7
260,7
275,7
294,7
305,7
309,7
314,7
322,7
326,7
337,7
340,7
344,7
359,7
360,7
387,7
394,7
409,7
437,7
453,7
465,7
479,7
494,7
505,7
510,7
522,7
574,7
579,7
583,7
587,7
594,7
609,7
610,7
614,7
621,7
655,7
656,7
658,7
667,7
669,7
679,7
680,7
691,7
692,7
696,7
703,7
710,7
739,7
763,7
787,7
793,7
804,7
808,7
812,7
817,7
824,7
825,7
844,7
845,7
857,7
872,7
873,7
875,7
881,7
885,7
886,7
890,7
903,7
910,7
913,7
932,7
939,7
940,7
956,7
962,7
965,7
967,7
968,7
971,7
973,7
980,7
1004,7
1009,7
1011,7
1023,7
1031,7
1044,7
1052,7
1063,7
1066,7
1089,7
1093,7
1099,7
1101,7
1106,7
1115,7
1126,7
1130,7
1152,7
1157,7
1163,7
1167,7
1188,7
1206,7
1215,7
1235,7
1238,7
1240,7
1242,7
1252,7
1270,7
1316,7
1326,7
1334,7
1335,7
1339,7
1349,7
1359,7
1370,7
1385,7
1394,7
1398,7
1418,7
1432,7
1443,7
1444,7
1453,7
1460,7
1461,7
1495,7
1514,7
1515,7
1544,7
1559,7
1567,7
1577,7
1587,7
1588,7
1597,7
1598,7
1638,7
1659,7
1662,7
1684,7
1694,7
1709,7
1718,7
1724,7
1725,7
1750,7
1758,7
1761,7
1764,7
1767,7
1794,7
1829,7
1841,7
1847,7
1849,7
1894,7
1914,7
1918,7
1919,7
1930,7
1935,7
1956,7
1971,7
1976,7
1988,7
1996,7
2014,7
2042,7
2055,7
2061,7
2063,7
2081,7
2095,7
2131,7
2138,7
2139,7
2143,7
2179,7
2181,7
2182,7
2185,7
2211,7
2214,7
2236,7
2238,7
2253,7
2261,7
2269,7
2282,7
2290,7
2294,7
2297,7
2306,7
2315,7
2346,7
2392,7
2406,7
2415,7
2425,7
2426,7
2434,7
2436,7
2438,7
2442,7
2447,7
2457,7
2468,7
2476,7
2502,7
2509,7
2511,7
2546,7
2549,7
2554,7
2559,7
2571,7
2574,7
2591,7
2601,7
2608,7
2609,7
2618,7
2620,7
2625,7
2633,7
2636,7
2641,7
2642,7
2647,7
2649,7
2654,7
2665,7
2673,7
2679,7
2687,7
2692,7
2705,7
2716,7
2731,7
2740,7
2747,7
2750,7
2774,7
2779,7
2784,7
2790,7
2795,7
2800,7
2814,7
2816,7
2818,7
2823,7
2827,7
2840,7
2853,7
2862,7
2865,7
2878,7
2880,7
2891,7
2902,7
2910,7
2914,7
2917,7
2930,7
2935,7
2961,7
2964,7
2967,7
2968,7
2982,7
2985,7
2986,7
2993,7
3001,7
3005,7
3013,7
3016,7
3026,7
3033,7
3040,7
3047,7
3086,7
3109,7
3110,7
3113,7
3120,7
3123,7
3148,7
3149,7
3203,7
3205,7
3212,7
3214,7
3215,7
3224,7
3233,7
3235,7
3236,7
3239,7
3240,7
3242,7
3245,7
3264,7
3265,7
3289,7
3319,7
3320,7
3336,7
3339,7
3352,7
3361,7
3372,7
3376,7
3382,7
3389,7
3403,7
3406,7
3408,7
3421,7
3428,7
3444,7
3445,7
3454,7
3476,7
3499,7
3515,7
3524,7
3529,7
3532,7
3561,7
3568,7
3585,7
3590,7
3597,7
3603,7
3609,7
3611,7
3650,7
3654,7
3660,7
3662,7
3682,7
3692,7
3708,7
3725,7
3726,7
3730,7
3732,7
3733,7
3735,7
3744,7
3745,7
3754,7
3770,7
3772,7
3773,7
3780,7
3781,7
3785,7
3786,7
3787,7
3816,7
3823,7
3834,7
3858,7
3859,7
3861,7
3883,7
3885,7
3887,7
3889,7
3896,7
3899,7
3907,7
3922,7
3938,7
3959,7
3966,7
3977,7
3997,7
4028,7
4035,7
4037,7
4048,7
4075,7
4087,7
4088,7
4091,7
4095,7
4114,7
4140,7
4147,7
4149,7
4150,7
4167,7
4180,7
4181,7
4192,7
4201,7
4202,7
4206,7
4215,1
4235,7
4255,7
4260,7
4291,7
4293,7
4309,7
4340,7
4352,7
4364,7
4399,7
4409,7
4410,7
4426,7
4430,7
4434,7
4442,7
4445,7
4448,7
4456,7
4467,7
4470,7
4505,7
4508,7
4533,7
4535,7
4545,7
4558,7
4559,7
4562,7
4569,7
4577,7
4582,7
4583,7
4588,7
4591,7
4592,7
4593,7
4595,7
4604,7
4634,7
4641,7
4649,7
4666,7
4685,7
4737,7
4738,7
4758,7
4765,7
4772,7
4779,7
4789,7
4803,7
4805,7
4807,7
4821,7
4830,7
4839,7
4844,7
4862,7
4880,7
4887,7
4907,7
4917,7
4928,7
4929,7
4968,7
4969,7
4971,7
4972,7
4979,7
4980,7
4983,7
4991,7
4995,7
4999,7
5002,7
5016,7
5030,7
5033,7
5034,7
5045,7
5047,7
5049,7
5051,7
5057,7
5067,7
5076,7
5077,7
5109,7
5115,7
5118,7
5128,7
5135,7
5146,7
5181,7
5183,7
5185,7
5199,7
5201,7
5203,7
5212,7
5215,7
5216,7
5225,7
5232,7
5250,7
5254,7
5268,7
5271,7
5272,7
5275,7
5287,7
5291,7
5293,7
5299,7
5302,7
5304,7
5333,7
5347,7
5363,7
5367,7
5410,7
5417,7
5431,7
5441,7
5444,7
5456,7
5467,7
5482,7
5495,7
5516,7
5522,7
5531,7
5533,7
5551,7
5559,7
5562,7
5563,7
5576,7
5589,7
5601,7
5611,7
5622,7
5645,7
5650,7
5654,7
5655,7
5662,7
5674,7
5676,7
5691,7
5715,7
5724,7
5730,7
5759,7
5771,7
5775,7
5779,7
5780,7
5783,7
5787,7
5790,7
5798,7
5801,7
5823,7
5831,7
5834,7
5845,7
5847,7
5860,7
5861,7
5876,7
5877,7
5889,7
5898,7
5903,7
5904,7
5905,7
5915,7
5923,7
5944,7
5945,7
5946,7
5949,7
5953,7
5963,7
5964,7
5974,7
5977,7
5981,7
5988,7
5997,7
6006,7
6007,7
6010,7
6020,7
6022,7
6053,7
6066,7
6070,7
6096,7
6100,7
6110,7
6120,7
6122,7
6135,7
6165,7
6168,7
6175,7
6179,7
6183,7
6193,7
6197,7
6201,7
6232,7
6233,7
6235,7
6251,7
6254,7
6255,7
6256,7
6257,7
6261,7
6269,7
6283,7
6284,7
6296,7
6302,7
6345,7
6352,7
6373,7
6378,7
6383,7
6407,7
6413,7
6421,7
6425,7
6429,7
6434,7
6441,7
6443,7
6447,7
6453,7
6457,7
6460,7
6470,7
6481,7
6490,7
6491,7
6542,7
6557,7
6563,7
6568,7
6587,7
6589,7
6594,7
6603,7
6605,7
6607,7
6614,7
6625,7
6630,7
6675,7
6677,7
6686,7
6695,7
6700,7
6726,7
6740,7
6741,7
6744,7
6747,7
6758,7
6760,7
6764,7
6775,7
6777,7
6779,7
6787,7
6797,7
6823,7
6838,7
6842,7
6843,7
6875,7
6889,7
6891,7
6897,7
6900,7
6902,7
6912,7
6913,7
6914,7
6917,7
6927,7
6944,7
6948,7
6953,7
6963,7
6974,7
6975,7
6978,7
6988,7
6991,7
6994,7
7002,7
7012,7
7027,7
7030,7
7031,7
7044,7
7051,7
7061,7
7064,7
7086,7
7092,7
7094,7
7118,7
7132,7
7192,7
7193,7
7226,7
7236,7
7240,7
7248,7
7262,7
7268,7
7272,7
7274,7
7278,7
7292,7
7293,7
7307,7
7321,7
7322,7
7333,7
7349,7
7357,7
7358,7
7397,7
7402,7
7452,7
7455,7
7482,7
7488,7
7526,1
7529,7
7532,7
7550,7
7563,7
7565,7
7567,7
7570,7
7576,7
7606,7
7620,7
7622,7
7631,7
7632,7
7636,7
7637,7
7641,7
7647,7
7651,7
7669,7
7701,7
7702,7
7703,7
7711,7
7726,1
7728,7
7729,7
7744,7
7750,7
7752,7
7754,7
7758,7
7763,7
7781,7
7784,7
7786,7
7794,7
7799,7
7811,7
7814,7
7824,7
7839,7
7840,7
7871,7
7876,7
7878,7
7882,7
7884,7
7888,7
7895,7
7900,7
7953,7
7968,7
7969,7
7971,7
7972,7
7976,7
7983,7
8016,7
8024,7
8045,7
8047,7
8048,7
8057,7
8088,7
8089,7
8104,7
8120,7
8125,7
8127,7
8150,7
8156,7
8161,7
8183,7
8209,7
8218,7
8230,7
8239,7
8263,7
8265,7
8267,7
8273,7
8280,7
8300,7
8314,7
8324,7
8331,7
8350,7
8362,7
8374,7
8375,7
8379,7
8383,7
8386,7
8395,7
8406,7
8412,7
8416,6
8435,7
8459,7
8467,7
8494,7
8497,7
8511,7
8517,7
8533,7
8535,7
8536,7
8548,7
8561,7
8577,7
8588,7
8596,7
8608,7
8620,7
8631,7
8633,7
8639,7
8643,7
8646,7
8649,7
8659,7
8664,7
8666,7
8667,7
8681,7
8685,7
8691,7
8696,7
8708,7
8718,7
8737,7
8742,7
8752,7
8755,7
8756,7
8759,7
8762,7
8763,7
8798,7
8803,7
8812,7
8831,7
8850,7
8856,7
8870,7
8872,7
8873,7
8874,7
8875,7
8894,7
8899,7
8919,7
8946,7
8951,7
8962,7
8968,7
8974,7
8996,7
9001,7
9008,1
9019,7
9032,7
9054,7
9064,7
9074,7
9094,7
9097,7
9104,7
9106,7
9111,7
9114,7
9133,7
9137,7
9147,7
9161,7
9165,7
9180,7
9181,7
9184,7
9195,7
9206,7
9214,7
9216,7
9218,7
9231,7
9240,7
9243,7
9244,7
9252,7
9255,7
9260,7
9266,7
9318,7
9327,7
9380,7
9383,7
9384,7
9391,7
9415,7
9420,7
9439,7
9441,7
9462,7
9466,7
9488,7
9489,7
9491,7
9507,7
9510,7
9511,7
9519,7
9526,7
9532,7
9545,7
9555,7
9557,7
9562,7
9572,7
9574,7
9588,7
9592,7
9613,1
9630,7
